Company,TypeName,Ram,OpSys,Weight,TouchScreen,IPS,PPI,Cpu_name,SSD,Hybrid,Gpu brand
Toshiba,Ultrabook,16,Windows,1.24,1,0,157.3505121487356,Intel Core i7,512,0,Intel
Lenovo,Gaming,32,Windows,4.6,0,1,127.33567457123111,Intel Core i7,256,0,Nvidia
MSI,Gaming,16,Windows,4.14,0,0,127.33567457123111,Intel Core i7,512,0,Nvidia
Dell,Notebook,8,Others,2.2,0,0,141.21199808219862,Intel Core i7,256,0,AMD
Mediacom,Notebook,4,Windows,1.45,0,1,157.3505121487356,Other processors,32,0,Intel
Dell,Notebook,8,Windows,1.9,0,0,100.45466986113651,Intel Core i5,0,0,Intel
HP,Notebook,4,Windows,1.49,0,0,165.6321180513006,Intel Core i3,128,0,Intel
Dell,Notebook,16,Windows,1.93,0,0,141.21199808219862,Intel Core i7,256,0,Nvidia
Dell,Netbook,4,Others,1.26,0,0,135.0942111925629,Other processors,0,0,Intel
MSI,Gaming,16,Windows,4.5,0,0,127.33567457123111,Intel Core i7,128,0,Nvidia
HP,Gaming,16,Windows,3.78,0,1,127.33567457123111,Intel Core i7,256,0,Nvidia
Lenovo,Ultrabook,12,Windows,1.4,0,1,157.3505121487356,Intel Core i7,256,0,Intel
Lenovo,Notebook,12,Windows,2.2,1,0,100.45466986113651,Intel Core i7,0,0,Intel
Asus,Gaming,8,Windows,2.73,0,1,127.33567457123111,Intel Core i5,128,0,Nvidia
Asus,2 in 1 Convertible,8,Windows,2.2,1,0,100.45466986113651,Intel Core i5,0,0,Intel
Lenovo,Notebook,12,Windows,2.2,0,0,141.21199808219862,AMD processors,512,0,AMD
Dell,2 in 1 Convertible,4,Windows,1.39,1,0,135.0942111925629,Other processors,128,0,Intel
Samsung,Notebook,16,Windows,2.5,0,0,141.21199808219862,Intel Core i7,128,0,Nvidia
Lenovo,Notebook,4,Others,2.8,0,0,127.33567457123111,Intel Core i3,0,0,Intel
Lenovo,Notebook,8,Windows,2.29,0,0,100.45466986113651,Intel Core i3,0,0,Intel
Lenovo,2 in 1 Convertible,8,Windows,1.37,1,1,165.6321180513006,Intel Core i7,512,0,Intel
Lenovo,Notebook,8,Windows,1.7,0,1,157.3505121487356,Intel Core i5,256,0,Intel
Dell,2 in 1 Convertible,8,Windows,1.34,1,0,176.23257360658386,Intel Core i5,256,0,Intel
Dell,Workstation,8,Windows,2.06,1,0,141.21199808219862,Intel Core i7,256,0,Nvidia
HP,Notebook,8,Windows,1.84,0,0,141.21199808219862,Intel Core i7,256,0,Intel
HP,Notebook,4,Windows,2.1,0,0,100.45466986113651,Intel Core i3,0,0,Intel
Acer,Notebook,4,Windows,1.6,0,0,157.3505121487356,Other processors,0,0,Intel
MSI,Gaming,16,Windows,4.14,0,0,127.33567457123111,Intel Core i7,128,0,Nvidia
Dell,Notebook,4,Others,2.18,0,0,100.45466986113651,Intel Core i3,0,0,AMD
MSI,Gaming,16,Windows,1.8,0,0,138.46177587823902,Intel Core i7,256,0,Nvidia
Toshiba,Notebook,8,Windows,2.2,0,1,141.21199808219862,Intel Core i7,256,0,Intel
Lenovo,Notebook,6,Windows,2.4,0,0,141.21199808219862,Intel Core i5,0,0,Intel
Lenovo,2 in 1 Convertible,8,Windows,2.0,1,1,141.21199808219862,Intel Core i7,256,0,Intel
Acer,Notebook,4,Windows,1.6,0,0,111.93520355955211,Other processors,0,0,Intel
Lenovo,Notebook,32,Windows,2.5,0,1,138.46177587823902,Other processors,1000,0,Nvidia
Dell,Gaming,16,Windows,2.59,0,0,141.21199808219862,Intel Core i7,0,0,Nvidia
Dell,Notebook,4,Others,2.18,0,0,100.45466986113651,Intel Core i3,0,0,Intel
Dell,Notebook,4,Others,2.25,0,0,100.45466986113651,Intel Core i3,0,0,Intel
Dell,Notebook,4,Others,1.93,0,0,100.45466986113651,Intel Core i5,0,0,Intel
Asus,Gaming,8,Windows,3.0,0,0,127.33567457123111,Intel Core i7,128,0,Nvidia
Dell,Notebook,4,Others,2.18,0,0,141.21199808219862,Intel Core i5,128,0,AMD
HP,Ultrabook,8,Windows,1.84,0,0,141.21199808219862,Intel Core i7,512,0,Intel
MSI,Gaming,16,Windows,2.94,0,0,141.21199808219862,Intel Core i7,256,0,Nvidia
Acer,2 in 1 Convertible,4,Others,1.25,1,1,135.0942111925629,Other processors,0,0,Intel
HP,Notebook,8,Windows,2.31,0,0,111.93520355955211,Intel Core i5,256,0,Intel
Lenovo,Notebook,8,Windows,1.65,0,0,157.3505121487356,Intel Core i5,256,0,Intel
Dell,Notebook,4,Windows,2.2,0,0,141.21199808219862,Intel Core i5,0,0,AMD
Fujitsu,Notebook,8,Windows,2.2,0,0,100.45466986113651,Intel Core i5,256,0,Intel
HP,Notebook,4,Windows,1.88,0,0,100.45466986113651,Intel Core i5,0,0,Intel
Lenovo,Notebook,8,Windows,2.2,0,0,141.21199808219862,Intel Core i7,0,0,Nvidia
Mediacom,Notebook,2,Windows,1.4,0,0,157.3505121487356,Other processors,0,0,Intel
Lenovo,Notebook,4,Others,2.2,0,0,141.21199808219862,Intel Core i5,128,0,Intel
Asus,2 in 1 Convertible,6,Windows,1.5,1,0,165.6321180513006,Intel Core i5,0,0,Intel
Dell,Notebook,8,Windows,2.0,0,0,141.21199808219862,Intel Core i7,256,0,Nvidia
Asus,Ultrabook,16,Windows,1.1,0,0,157.3505121487356,Intel Core i7,512,0,Intel
Dell,Gaming,16,Windows,2.62,0,0,141.21199808219862,Intel Core i7,256,0,Nvidia
Lenovo,Notebook,4,Windows,1.8,0,0,141.21199808219862,Intel Core i5,256,0,Intel
Lenovo,Notebook,4,Windows,2.2,0,0,141.21199808219862,Intel Core i3,0,0,Nvidia
Asus,Notebook,8,Windows,2.0,0,0,100.45466986113651,Other processors,0,0,Intel
Asus,Notebook,8,Windows,1.99,0,0,141.21199808219862,Intel Core i5,0,0,Nvidia
Dell,Ultrabook,8,Windows,1.23,1,0,276.053530085501,Intel Core i5,256,0,Intel
Lenovo,Notebook,2,Windows,1.42,0,0,111.93520355955211,Other processors,0,0,Intel
Lenovo,2 in 1 Convertible,8,Windows,1.37,1,1,165.6321180513006,Intel Core i7,256,0,Intel
Dell,Notebook,16,Windows,2.06,1,0,138.46177587823902,Intel Core i7,1000,0,Nvidia
Lenovo,Gaming,8,Windows,2.5,0,1,141.21199808219862,Intel Core i7,128,0,Nvidia
HP,Notebook,8,Windows,2.6,0,0,107.98564559226952,AMD processors,0,0,AMD
Lenovo,Ultrabook,16,Windows,1.14,0,1,157.3505121487356,Intel Core i7,512,0,Intel
Asus,Gaming,8,Others,2.5,0,1,141.21199808219862,Intel Core i7,0,0,Nvidia
Acer,Notebook,4,Windows,2.4,0,0,100.45466986113651,Intel Core i3,0,0,Intel
Lenovo,Notebook,4,Windows,1.43,0,0,111.93520355955211,Other processors,0,0,Intel
Acer,Ultrabook,8,Windows,1.8,0,1,157.3505121487356,Intel Core i5,256,0,Intel
Razer,Gaming,16,Windows,1.95,0,0,157.3505121487356,Intel Core i7,256,0,Nvidia
Toshiba,Notebook,8,Windows,1.2,0,0,165.6321180513006,Intel Core i5,256,0,Intel
Lenovo,Ultrabook,8,Windows,1.36,0,1,176.23257360658386,Intel Core i7,256,0,Intel
Asus,Gaming,32,Windows,3.8,0,1,127.33567457123111,Intel Core i7,512,0,Nvidia
Acer,Gaming,8,Others,2.4,0,0,141.21199808219862,Intel Core i5,0,0,Nvidia
Dell,Ultrabook,8,Windows,1.2,0,0,165.6321180513006,Intel Core i5,256,0,Intel
MSI,Gaming,8,Windows,2.2,0,0,141.21199808219862,Intel Core i7,128,0,Nvidia
HP,Notebook,4,Others,1.86,0,0,100.45466986113651,Intel Core i3,0,0,Intel
Toshiba,Notebook,8,Windows,2.0,0,1,141.21199808219862,Intel Core i5,0,0,Intel
Dell,Notebook,8,Windows,2.2,0,0,141.21199808219862,Intel Core i7,256,0,AMD
Dell,Notebook,16,Windows,2.2,0,0,141.21199808219862,Intel Core i7,256,0,AMD
Lenovo,Gaming,8,Windows,3.31,0,1,141.21199808219862,Intel Core i7,128,0,Nvidia
Dell,Gaming,32,Windows,4.42,0,1,124.85570541621553,Intel Core i7,512,0,Nvidia
Dell,Notebook,8,Windows,1.56,0,0,157.3505121487356,Intel Core i5,256,0,Intel
Lenovo,Notebook,4,Windows,2.2,0,0,100.45466986113651,Other processors,0,0,Intel
Lenovo,Notebook,4,Windows,2.2,0,0,141.21199808219862,Intel Core i5,0,0,Intel
HP,Notebook,6,Windows,2.04,0,0,141.21199808219862,Intel Core i3,0,0,AMD
MSI,Gaming,8,Windows,2.7,0,0,127.33567457123111,Intel Core i7,128,0,Nvidia
Toshiba,Notebook,4,Windows,2.1,0,0,100.45466986113651,Intel Core i3,128,0,Intel
Dell,Notebook,8,Windows,2.06,0,0,141.21199808219862,Intel Core i5,0,0,Intel
HP,Notebook,8,Windows,2.1,0,0,141.21199808219862,Intel Core i7,0,0,AMD
Toshiba,Notebook,8,Windows,2.0,0,1,141.21199808219862,Intel Core i5,256,0,Intel
Acer,Notebook,4,Others,2.1,0,0,100.45466986113651,Intel Core i3,128,0,Intel
Microsoft,Ultrabook,8,Windows,1.252,1,0,200.84255993695703,Intel Core i7,256,0,Intel
Lenovo,Notebook,8,Windows,1.9,0,0,141.21199808219862,Intel Core i5,128,0,AMD
Lenovo,2 in 1 Convertible,8,Windows,1.3,1,1,165.6321180513006,Intel Core i5,256,0,Intel
Lenovo,Notebook,4,Windows,2.2,0,0,100.45466986113651,AMD processors,128,0,AMD
HP,2 in 1 Convertible,4,Windows,1.63,1,1,157.3505121487356,Intel Core i3,128,0,Nvidia
MSI,Gaming,16,Windows,2.4,0,0,141.21199808219862,Intel Core i7,256,0,Nvidia
Asus,Ultrabook,8,Windows,1.1,0,0,157.3505121487356,Intel Core i5,256,0,Intel
HP,2 in 1 Convertible,8,Others,1.4,1,0,135.0942111925629,Other processors,0,0,Intel
LG,Ultrabook,8,Windows,1.09,0,1,141.21199808219862,Intel Core i7,512,0,Intel
Acer,Gaming,16,Windows,2.5,0,0,141.21199808219862,Intel Core i5,256,0,Nvidia
MSI,Gaming,8,Windows,2.2,0,0,141.21199808219862,Intel Core i5,256,0,Nvidia
Asus,Notebook,4,Windows,1.86,0,0,100.45466986113651,Other processors,128,0,Intel
Dell,Gaming,16,Windows,3.21,0,0,141.21199808219862,Intel Core i5,128,0,Nvidia
HP,Notebook,4,Windows,2.5,0,1,127.33567457123111,Intel Core i3,256,0,AMD
Lenovo,2 in 1 Convertible,8,Windows,1.19,1,1,165.6321180513006,Intel Core i7,512,0,Intel
Dell,Gaming,16,Windows,3.49,0,0,141.21199808219862,Intel Core i7,256,0,Nvidia
HP,Notebook,4,Windows,1.86,0,0,100.45466986113651,Intel Core i5,0,0,AMD
Dell,Notebook,4,Windows,2.2,0,0,100.45466986113651,Intel Core i3,0,0,AMD
HP,Notebook,6,Windows,2.65,0,1,127.33567457123111,AMD processors,0,0,AMD
Lenovo,Notebook,4,Windows,2.1,0,0,100.45466986113651,Other processors,0,0,Intel
Acer,Notebook,4,Others,1.45,0,0,111.93520355955211,Other processors,0,0,Intel
Lenovo,Notebook,4,Windows,1.7,0,0,157.3505121487356,Intel Core i5,256,0,Intel
HP,Workstation,8,Windows,3.14,0,0,127.33567457123111,Intel Core i7,0,0,Nvidia
Lenovo,2 in 1 Convertible,8,Windows,1.42,1,0,209.8006828649808,Intel Core i7,256,0,Intel
Toshiba,Notebook,8,Windows,1.5,0,1,165.6321180513006,Intel Core i5,256,0,Intel
Acer,Netbook,4,Windows,1.4,0,0,135.0942111925629,Other processors,0,0,Intel
Lenovo,2 in 1 Convertible,16,Windows,1.38,1,0,157.3505121487356,Intel Core i7,512,0,Intel
Asus,2 in 1 Convertible,4,Others,1.2,1,0,176.23257360658386,Other processors,0,0,Intel
Toshiba,Ultrabook,16,Windows,1.36,1,0,165.6321180513006,Intel Core i7,512,0,Intel
HP,Notebook,4,Windows,2.1,0,1,141.21199808219862,Intel Core i7,0,0,AMD
Dell,Gaming,8,Windows,2.56,0,0,141.21199808219862,Intel Core i5,0,0,Nvidia
Lenovo,Notebook,4,Windows,2.2,0,0,141.21199808219862,AMD processors,256,0,AMD
Lenovo,Notebook,8,Windows,2.2,0,0,100.45466986113651,AMD processors,0,0,AMD
Lenovo,Notebook,4,Windows,2.1,0,0,141.21199808219862,Intel Core i5,0,0,Intel
Lenovo,Notebook,4,Others,1.9,0,0,100.45466986113651,Intel Core i3,0,0,Intel
Dell,Notebook,8,Windows,2.18,0,0,141.21199808219862,Intel Core i5,256,0,Intel
Acer,2 in 1 Convertible,8,Windows,1.6,1,1,165.6321180513006,Intel Core i5,256,0,Intel
Lenovo,Workstation,16,Windows,2.18,0,0,141.21199808219862,Intel Core i7,512,0,Nvidia
Lenovo,Notebook,8,Windows,1.8,0,0,157.3505121487356,Intel Core i5,256,0,Intel
HP,Notebook,6,Windows,2.71,0,1,127.33567457123111,AMD processors,0,0,AMD
Lenovo,Gaming,8,Windows,2.5,0,1,141.21199808219862,Intel Core i7,128,0,Nvidia
Dell,Notebook,8,Others,1.64,0,0,157.3505121487356,Intel Core i5,256,0,Nvidia
Dell,Notebook,8,Others,1.98,0,0,141.21199808219862,Intel Core i5,0,0,Intel
Asus,Notebook,4,Windows,1.5,0,0,157.3505121487356,Other processors,0,0,Intel
Dell,Notebook,16,Windows,1.93,0,0,141.21199808219862,Intel Core i5,512,0,Intel
Lenovo,Notebook,8,Windows,1.87,0,1,157.3505121487356,Intel Core i5,256,0,Nvidia
Dell,Notebook,8,Windows,1.9,0,0,141.21199808219862,Intel Core i5,256,0,Intel
Lenovo,Notebook,4,Windows,2.19,0,0,100.45466986113651,AMD processors,0,0,AMD
Mediacom,Notebook,4,Windows,1.4,0,1,161.72539083525606,Other processors,0,0,Intel
HP,Notebook,8,Windows,2.63,0,0,127.33567457123111,Intel Core i7,256,0,Nvidia
Lenovo,Ultrabook,8,Windows,1.17,0,1,209.8006828649808,Intel Core i7,512,0,Intel
HP,2 in 1 Convertible,8,Windows,1.58,1,1,117.82653006268643,Intel Core i5,256,0,Intel
Lenovo,Ultrabook,8,Windows,1.32,0,1,157.3505121487356,Intel Core i5,256,0,Intel
Dell,Gaming,32,Windows,4.36,0,0,124.85570541621553,Intel Core i7,1000,0,Nvidia
MSI,Gaming,8,Windows,2.7,0,0,127.33567457123111,Intel Core i7,128,0,Nvidia
Lenovo,Notebook,4,Others,1.9,0,0,100.45466986113651,Intel Core i5,0,0,Intel
Dell,Notebook,8,Windows,2.2,0,0,141.21199808219862,Intel Core i5,128,0,AMD
Dell,2 in 1 Convertible,4,Windows,1.71,1,0,165.6321180513006,Intel Core i3,0,0,Intel
Dell,Notebook,8,Others,2.32,0,0,100.45466986113651,Intel Core i5,0,0,AMD
HP,Notebook,4,Windows,2.1,0,0,141.21199808219862,AMD processors,0,0,AMD
Acer,Gaming,16,Windows,4.2,0,1,127.33567457123111,Intel Core i7,128,0,Nvidia
Dell,Notebook,12,Windows,2.25,0,0,100.45466986113651,Intel Core i5,0,0,Intel
HP,Notebook,6,Windows,2.1,0,0,141.21199808219862,AMD processors,128,0,AMD
Acer,Notebook,4,Windows,2.4,0,0,100.45466986113651,Intel Core i5,0,0,Intel
Lenovo,Notebook,8,Windows,1.44,0,1,165.6321180513006,Intel Core i5,256,0,Intel
Lenovo,Notebook,4,Windows,1.85,0,0,141.21199808219862,Intel Core i7,0,0,Intel
HP,Workstation,16,Windows,2.6,0,0,141.21199808219862,Intel Core i7,256,0,Nvidia
Dell,2 in 1 Convertible,8,Windows,1.55,1,0,165.6321180513006,Intel Core i5,0,0,Intel
MSI,Gaming,16,Windows,1.8,0,0,141.21199808219862,Intel Core i7,256,0,Nvidia
Acer,Notebook,4,Windows,2.4,0,0,100.45466986113651,Intel Core i3,0,0,Intel
Dell,Notebook,8,Windows,2.0,0,0,141.21199808219862,Intel Core i7,128,0,Nvidia
Dell,Notebook,8,Windows,2.0,0,0,100.45466986113651,Intel Core i3,256,0,Intel
Toshiba,Notebook,8,Windows,1.25,1,1,157.3505121487356,Intel Core i5,256,0,Intel
Lenovo,2 in 1 Convertible,8,Windows,1.7,1,0,157.3505121487356,Intel Core i5,256,0,Intel
Lenovo,Workstation,16,Windows,2.5,0,1,138.46177587823902,Intel Core i7,1000,0,Nvidia
Acer,Notebook,2,Others,1.68,0,0,111.93520355955211,Other processors,0,0,Intel
Samsung,Ultrabook,16,Windows,0.81,0,0,165.6321180513006,Intel Core i7,256,0,Intel
HP,Notebook,8,Windows,1.86,0,0,141.21199808219862,Intel Core i3,256,0,Intel
Dell,Notebook,8,Windows,1.6,0,0,111.93520355955211,Intel Core i5,256,0,Intel
HP,Workstation,16,Windows,3.0,0,1,127.33567457123111,Other processors,256,0,Nvidia
Lenovo,Netbook,4,Windows,1.4,1,0,135.0942111925629,Other processors,128,0,Intel
HP,Notebook,8,Windows,1.84,0,0,141.21199808219862,Intel Core i5,256,0,Intel
Asus,Notebook,4,Others,2.45,0,0,100.45466986113651,Intel Core i5,0,0,Nvidia
Lenovo,Ultrabook,4,Windows,1.7,0,0,157.3505121487356,Intel Core i5,180,0,Intel
Asus,Notebook,4,Windows,2.37,0,0,100.45466986113651,Intel Core i7,256,0,Intel
Lenovo,2 in 1 Convertible,8,Windows,1.3,1,1,276.053530085501,Intel Core i5,256,0,Intel
HP,Notebook,8,Windows,2.2,0,1,141.21199808219862,Intel Core i5,128,0,Nvidia
HP,Workstation,8,Windows,2.59,0,0,141.21199808219862,Intel Core i7,256,0,Nvidia
Dell,Gaming,16,Windows,4.42,0,1,138.46177587823902,Intel Core i7,256,0,Nvidia
Acer,Notebook,4,Windows,2.1,0,0,100.45466986113651,Intel Core i5,256,0,Intel
Lenovo,Gaming,8,Windows,2.5,0,1,141.21199808219862,Intel Core i7,128,0,Nvidia
Dell,Ultrabook,16,Windows,1.18,0,0,176.23257360658386,Intel Core i7,256,0,Intel
Google,Ultrabook,8,Others,1.1,1,0,234.50740003017813,Intel Core i5,256,0,Intel
Asus,Ultrabook,8,Windows,1.2,0,1,276.053530085501,Intel Core i5,256,0,Intel
Dell,Notebook,4,Windows,1.65,0,0,117.82653006268643,Intel Core i3,0,0,Intel
Acer,Notebook,4,Windows,1.6,0,0,117.82653006268643,Intel Core i5,128,0,Intel
Asus,Notebook,4,Windows,2.8,0,0,90.58340172449303,Other processors,0,0,Nvidia
Dell,Gaming,16,Windows,2.72,1,1,138.46177587823902,Intel Core i7,128,0,Nvidia
Samsung,Ultrabook,8,Windows,1.31,1,0,165.6321180513006,Intel Core i7,256,0,Intel
Acer,Notebook,4,Others,2.1,0,0,100.45466986113651,Other processors,0,0,Intel
Dell,Notebook,16,Windows,2.3,0,0,141.21199808219862,Intel Core i7,256,0,AMD
Samsung,2 in 1 Convertible,16,Windows,1.71,1,0,146.86047800548656,Intel Core i7,256,0,AMD
Toshiba,Notebook,4,Windows,1.75,0,1,111.93520355955211,Intel Core i5,128,0,Intel
Dell,Gaming,8,Windows,2.62,0,0,141.21199808219862,Intel Core i7,0,0,Nvidia
HP,Ultrabook,4,Windows,1.26,0,0,125.36742798669837,Intel Core i5,256,0,Intel
Asus,2 in 1 Convertible,12,Windows,2.3,1,0,141.21199808219862,Intel Core i7,0,0,Nvidia
Lenovo,Notebook,16,Windows,2.5,0,0,138.46177587823902,Intel Core i7,512,0,Nvidia
Acer,Notebook,4,Windows,1.8,0,1,157.3505121487356,Intel Core i3,128,0,Intel
Razer,Gaming,16,Windows,1.95,0,0,157.3505121487356,Intel Core i7,512,0,Nvidia
Asus,Notebook,8,Windows,2.0,0,0,141.21199808219862,Other processors,128,0,Intel
Dell,Gaming,32,Windows,4.42,0,1,127.33567457123111,Intel Core i7,1000,0,Nvidia
Asus,Gaming,16,Windows,4.3,0,1,127.33567457123111,Intel Core i7,256,0,Nvidia
Toshiba,Ultrabook,16,Windows,1.47,0,1,157.3505121487356,Intel Core i7,512,0,Nvidia
Lenovo,Notebook,8,Others,2.2,0,0,100.45466986113651,Other processors,0,0,Intel
Lenovo,Ultrabook,16,Windows,1.7,0,0,157.3505121487356,Intel Core i7,512,0,Intel
MSI,Gaming,16,Windows,1.6,0,1,157.3505121487356,Intel Core i7,256,0,Nvidia
MSI,Gaming,8,Windows,2.2,0,0,141.21199808219862,Intel Core i5,128,0,Nvidia
Lenovo,Gaming,4,Windows,2.4,0,1,141.21199808219862,Intel Core i7,0,0,Nvidia
Acer,Gaming,16,Windows,4.2,0,1,127.33567457123111,Intel Core i7,256,0,Nvidia
Dell,Gaming,8,Windows,2.62,0,0,141.21199808219862,Intel Core i5,256,0,Nvidia
Asus,Gaming,8,Windows,2.24,0,0,141.21199808219862,Intel Core i7,128,0,Nvidia
Vero,Notebook,4,Windows,1.22,0,0,157.3505121487356,Other processors,0,0,Intel
Lenovo,2 in 1 Convertible,8,Windows,1.37,1,1,165.6321180513006,Intel Core i7,512,0,Intel
Lenovo,2 in 1 Convertible,8,Windows,2.08,1,0,141.21199808219862,Intel Core i5,256,0,AMD
Apple,Ultrabook,8,Mac,0.92,0,1,226.41554716935852,Other processors,0,0,Intel
Lenovo,2 in 1 Convertible,8,Windows,1.42,1,1,209.8006828649808,Intel Core i5,256,0,Intel
Asus,Notebook,4,Windows,1.63,0,0,111.93520355955211,Other processors,0,0,Intel
Dell,Notebook,8,Windows,1.95,0,0,100.45466986113651,Intel Core i5,128,0,Intel
Lenovo,2 in 1 Convertible,8,Windows,1.38,1,1,158.48253022174808,Intel Core i7,256,0,Intel
Dell,Notebook,8,Windows,2.0,0,0,141.21199808219862,Intel Core i3,256,0,AMD
HP,Workstation,8,Windows,3.14,0,0,141.21199808219862,Intel Core i7,256,0,Nvidia
Asus,Notebook,8,Windows,2.37,0,0,141.21199808219862,Intel Core i5,256,0,Intel
Dell,Ultrabook,8,Windows,1.29,0,0,165.6321180513006,Intel Core i5,256,0,Intel
Dell,Notebook,8,Windows,2.06,1,0,138.46177587823902,Intel Core i5,256,0,Nvidia
Dell,Netbook,4,Windows,1.63,0,0,135.0942111925629,Other processors,128,0,Intel
HP,Netbook,8,Windows,1.26,0,0,125.36742798669837,Intel Core i5,256,0,Intel
Toshiba,Notebook,4,Windows,2.1,0,0,100.45466986113651,Intel Core i5,0,0,Intel
HP,Notebook,8,Windows,2.04,0,0,100.45466986113651,AMD processors,0,0,AMD
Dell,Gaming,16,Windows,2.62,0,0,138.46177587823902,Intel Core i7,512,0,Nvidia
Lenovo,Notebook,4,Windows,2.4,0,0,141.21199808219862,Intel Core i5,0,0,Nvidia
HP,Gaming,12,Windows,3.74,0,1,127.33567457123111,Intel Core i7,0,0,AMD
MSI,Gaming,16,Windows,2.9,0,0,127.33567457123111,Intel Core i7,512,0,Nvidia
Samsung,Ultrabook,8,Windows,0.81,0,0,165.6321180513006,Intel Core i5,256,0,Intel
Dell,Notebook,8,Windows,1.98,0,0,141.21199808219862,Intel Core i7,0,0,Nvidia
Dell,Notebook,8,Windows,2.18,0,0,141.21199808219862,Intel Core i5,256,0,AMD
Lenovo,Ultrabook,8,Windows,1.32,0,0,157.3505121487356,Intel Core i7,256,0,Intel
Razer,Ultrabook,16,Windows,1.29,1,1,172.8002962960423,Intel Core i7,512,0,Intel
HP,Netbook,4,Others,1.23,0,0,135.0942111925629,Other processors,0,0,Intel
Dell,Gaming,16,Windows,4.36,0,1,127.33567457123111,Intel Core i7,128,0,Nvidia
Dell,Notebook,4,Windows,1.76,0,0,111.93520355955211,Intel Core i5,0,0,Intel
Lenovo,Notebook,4,Windows,2.1,0,0,100.45466986113651,Intel Core i3,0,0,Intel
Toshiba,Ultrabook,4,Windows,1.25,0,0,111.93520355955211,Intel Core i5,128,0,Intel
Lenovo,Ultrabook,8,Windows,1.13,0,1,157.3505121487356,Intel Core i7,512,0,Intel
MSI,Gaming,8,Windows,2.4,0,0,141.21199808219862,Intel Core i5,256,0,Nvidia
Lenovo,Ultrabook,8,Windows,1.13,0,1,157.3505121487356,Intel Core i5,0,0,Intel
Toshiba,Notebook,4,Windows,1.75,0,0,111.93520355955211,Other processors,128,0,Intel
Asus,2 in 1 Convertible,8,Windows,1.1,1,0,165.6321180513006,Intel Core i5,256,0,Intel
Dell,Notebook,4,Windows,1.76,0,0,111.93520355955211,Intel Core i3,0,0,Intel
Acer,Netbook,4,Others,1.35,0,1,135.0942111925629,Other processors,0,0,Intel
Acer,Notebook,8,Windows,1.5,0,1,157.3505121487356,Intel Core i3,128,0,Intel
Razer,Gaming,32,Windows,3.49,1,0,124.85570541621553,Intel Core i7,512,0,Nvidia
Lenovo,Ultrabook,16,Windows,1.1,0,1,209.8006828649808,Intel Core i7,512,0,Intel
Asus,Notebook,4,Others,2.1,0,0,141.21199808219862,Intel Core i5,0,0,Nvidia
Lenovo,Notebook,8,Windows,1.7,0,0,157.3505121487356,Intel Core i5,256,0,Intel
Lenovo,Notebook,8,Windows,1.32,0,1,157.3505121487356,Intel Core i5,256,0,Intel
Dell,Gaming,16,Windows,3.21,0,0,141.21199808219862,Intel Core i7,256,0,Nvidia
Asus,Gaming,16,Windows,2.9,0,0,127.33567457123111,Intel Core i7,256,0,Nvidia
Toshiba,Notebook,4,Windows,2.0,0,0,100.45466986113651,Intel Core i3,0,0,Intel
Lenovo,Notebook,4,Others,1.5,0,0,111.93520355955211,Other processors,0,0,Intel
Asus,Notebook,8,Windows,2.3,0,0,141.21199808219862,Intel Core i5,0,0,Intel
Asus,Gaming,16,Windows,2.73,0,0,127.33567457123111,Intel Core i7,512,0,Nvidia
Dell,Gaming,32,Windows,4.42,0,1,127.33567457123111,Intel Core i7,512,0,Nvidia
HP,Notebook,8,Windows,2.63,0,0,106.11306214269258,Intel Core i5,0,0,Nvidia
Dell,Notebook,8,Windows,2.18,0,0,100.45466986113651,Intel Core i5,128,0,Intel
HP,Ultrabook,8,Windows,1.54,0,0,157.3505121487356,Intel Core i7,512,0,Intel
Dell,Notebook,4,Windows,2.18,0,0,141.21199808219862,Intel Core i7,256,0,AMD
HP,2 in 1 Convertible,4,Others,1.4,1,0,135.0942111925629,Other processors,0,0,Intel
Asus,Ultrabook,8,Windows,1.45,0,1,165.6321180513006,Intel Core i5,512,0,Nvidia
HP,2 in 1 Convertible,8,Windows,1.28,1,0,165.6321180513006,Intel Core i5,256,0,Intel
HP,Ultrabook,8,Windows,1.54,0,0,157.3505121487356,Intel Core i7,512,0,Intel
HP,Notebook,4,Others,1.86,0,0,100.45466986113651,Other processors,128,0,Intel
Asus,Gaming,16,Windows,2.1,0,0,141.21199808219862,Intel Core i7,128,0,Nvidia
Dell,Notebook,8,Others,2.83,0,0,127.33567457123111,Intel Core i7,0,0,AMD
Lenovo,Ultrabook,8,Windows,1.96,0,1,157.3505121487356,Intel Core i7,256,0,Nvidia
Asus,Notebook,8,Windows,2.3,0,1,141.21199808219862,Intel Core i7,256,0,Nvidia
Dell,Notebook,8,Windows,1.9,0,0,141.21199808219862,Intel Core i5,128,0,Intel
Asus,Notebook,4,Windows,2.0,0,0,100.45466986113651,Other processors,0,0,Intel
HP,2 in 1 Convertible,8,Windows,1.28,1,0,165.6321180513006,Intel Core i7,256,0,Intel
Dell,Notebook,8,Windows,1.62,1,0,165.6321180513006,Intel Core i5,0,0,Intel
Lenovo,Notebook,4,Others,2.2,0,0,141.21199808219862,Intel Core i3,0,0,Intel
Lenovo,Notebook,8,Windows,2.3,0,1,141.21199808219862,Intel Core i5,0,0,Intel
HP,Notebook,8,Windows,1.84,0,0,141.21199808219862,Intel Core i5,256,0,AMD
Toshiba,Notebook,4,Windows,1.05,0,0,165.6321180513006,Intel Core i5,128,0,Intel
